id,nombre,slug,categoria_id,categoria,precio_total,precio_por_unidad,unidad_medida,iva,empaque,disponible,url
46812,Crema de manos flor de Japón Deliplus Hidrata & Perfuma,crema-manos-flor-japon-deliplus-tubo,20,Cuidado facial y corporal,33.33,1.0,l,21.000,Tubo,True,https://tienda.mercadona.es/product/46812/crema-manos-flor-japon-deliplus-tubo
35101,Crema de manos hidratante con aloe vera Deliplus,crema-manos-hidratante-con-aloe-vera-deliplus-bote,20,Cuidado facial y corporal,13.33,1.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/35101/crema-manos-hidratante-con-aloe-vera-deliplus-bote
35100,Crema de manos reparadora Deliplus,crema-manos-reparadora-deliplus-bote,20,Cuidado facial y corporal,17.33,1.3,l,21.000,Bote,True,https://tienda.mercadona.es/product/35100/crema-manos-reparadora-deliplus-bote
74102,"Crema de manos, cara y cuerpo Nivea Soft hidratante intensiva",crema-manos-cara-cuerpo-nivea-soft-hidratante-intensiva-bote,20,Cuidado facial y corporal,26.0,1.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/74102/crema-manos-cara-cuerpo-nivea-soft-hidratante-intensiva-bote
35121,Crema de manos anti-manchas Deliplus FPS 20,crema-manos-anti-manchas-deliplus-fps-20-despigmentante-bote,20,Cuidado facial y corporal,17.33,1.3,l,21.000,Bote,True,https://tienda.mercadona.es/product/35121/crema-manos-anti-manchas-deliplus-fps-20-despigmentante-bote
46842,Stick para pies anti-rozaduras Deliplus,stick-pies-anti-rozaduras-deliplus-caja,20,Cuidado facial y corporal,625.0,2.5,l,21.000,Bote,True,https://tienda.mercadona.es/product/46842/stick-pies-anti-rozaduras-deliplus-caja
76596,Loción corporal reafirmante Q10 Nivea y vitamina C,locion-corporal-reafirmante-q10-nivea-vitamina-c-piel-normal-bote,20,Cuidado facial y corporal,14.88,5.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/76596/locion-corporal-reafirmante-q10-nivea-vitamina-c-piel-normal-bote
14260,Exfoliante corporal marino Deliplus Sal Mar Muerto,exfoliante-corporal-marino-deliplus-sal-mar-muerto-tarro,20,Cuidado facial y corporal,11.38,4.55,kg,21.000,Tarro,True,https://tienda.mercadona.es/product/14260/exfoliante-corporal-marino-deliplus-sal-mar-muerto-tarro
46768,Crema corporal anticelulítica Deliplus,crema-corporal-anticelulitica-deliplus-tarro,20,Cuidado facial y corporal,8.0,2.0,l,21.000,Tarro,True,https://tienda.mercadona.es/product/46768/crema-corporal-anticelulitica-deliplus-tarro
76178,Gel corporal aloe vera puro Atlantia,gel-corporal-aloe-vera-puro-atlantia-bote,20,Cuidado facial y corporal,27.5,5.5,l,21.000,Bote,True,https://tienda.mercadona.es/product/76178/gel-corporal-aloe-vera-puro-atlantia-bote
11567,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",leche-corporal-nutritiva-nivea-con-acido-hialuronico-aceite-almendras-serum-nutricion-profunda-bote,20,Cuidado facial y corporal,10.88,4.35,l,21.000,Bote,True,https://tienda.mercadona.es/product/11567/leche-corporal-nutritiva-nivea-con-acido-hialuronico-aceite-almendras-serum-nutricion-profunda-bote
79531,Tratamiento crema reductor intensivo noche Deliplus,tratamiento-crema-reductor-intensivo-noche-deliplus-bote,20,Cuidado facial y corporal,24.5,4.9,l,21.000,Bote,True,https://tienda.mercadona.es/product/79531/tratamiento-crema-reductor-intensivo-noche-deliplus-bote
46835,Gel refrescante mentol Deliplus para pies y piernas,gel-refrescante-mentol-deliplus-pies-piernas-bote,20,Cuidado facial y corporal,8.33,2.5,l,21.000,Bote,True,https://tienda.mercadona.es/product/46835/gel-refrescante-mentol-deliplus-pies-piernas-bote
52796,Loción corporal Nutre Deliplus almendras y cica,locion-corporal-nutre-deliplus-almendras-cica-piel-seca-bote,20,Cuidado facial y corporal,4.0,2.4,l,21.000,Bote,True,https://tienda.mercadona.es/product/52796/locion-corporal-nutre-deliplus-almendras-cica-piel-seca-bote
46853,Exfoliante corporal de coco Deliplus,exfoliante-corporal-con-particulas-coco-deliplus-tarro,20,Cuidado facial y corporal,16.0,4.0,l,21.000,Tarro,True,https://tienda.mercadona.es/product/46853/exfoliante-corporal-con-particulas-coco-deliplus-tarro
13972,Crema corporal Esferas Vit. E&A Deliplus,crema-corporal-esferas-vit-ea-deliplus-tarro,20,Cuidado facial y corporal,10.33,3.1,l,21.000,Tarro,True,https://tienda.mercadona.es/product/13972/crema-corporal-esferas-vit-ea-deliplus-tarro
46615,Crema de manos intensiva Dove,crema-manos-nutritiva-dove-intensiva-bote,20,Cuidado facial y corporal,26.67,2.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/46615/crema-manos-nutritiva-dove-intensiva-bote
35799,Crema de manos nutritiva Karité Deliplus,crema-manos-nutritiva-deliplus-bote,20,Cuidado facial y corporal,17.33,1.3,l,21.000,Bote,True,https://tienda.mercadona.es/product/35799/crema-manos-nutritiva-deliplus-bote
19868,Crema de manos Oriental Woods Deliplus,crema-manos-oriental-woods-deliplus-tarro,20,Cuidado facial y corporal,10.34,3.0,l,21.000,Tarro,True,https://tienda.mercadona.es/product/19868/crema-manos-oriental-woods-deliplus-tarro
47291,Papel higiénico húmedo WC Bosque Verde,papel-higienico-humedo-wc-bosque-verde-con-aloe-vera-camomila-paquete,20,Cuidado facial y corporal,0.02,1.55,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/47291/papel-higienico-humedo-wc-bosque-verde-con-aloe-vera-camomila-paquete
47293,Papel higiénico húmedo WC Bosque Verde,papel-higienico-humedo-wc-bosque-verde-con-aloe-vera-camomila-paquete,20,Cuidado facial y corporal,0.05,0.8,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/47293/papel-higienico-humedo-wc-bosque-verde-con-aloe-vera-camomila-paquete
35129,Lote corporal mujer Dove,lote-corporal-mujer-dove-contiene-gel-ducha-250-ml-locion-corporal-250-ml-crema-manos-75-ml-antitranspirante-roll-on-50-ml-pastilla-limpiadora-90-gr-neceser,20,Cuidado facial y corporal,10.95,10.95,ud,21.000,,True,https://tienda.mercadona.es/product/35129/lote-corporal-mujer-dove-contiene-gel-ducha-250-ml-locion-corporal-250-ml-crema-manos-75-ml-antitranspirante-roll-on-50-ml-pastilla-limpiadora-90-gr-neceser
13969,Sorbete corporal Posidonia Deliplus,sorbete-corporal-posidonia-deliplus-tarro,20,Cuidado facial y corporal,10.0,3.0,l,21.000,Tarro,True,https://tienda.mercadona.es/product/13969/sorbete-corporal-posidonia-deliplus-tarro
13970,Crema corporal Olive Deliplus,crema-corporal-olive-deliplus-tarro,20,Cuidado facial y corporal,6.0,1.8,l,21.000,Tarro,True,https://tienda.mercadona.es/product/13970/crema-corporal-olive-deliplus-tarro
13971,Manteca corporal Murumuru Deliplus,manteca-corporal-murumuru-deliplus-tarro,20,Cuidado facial y corporal,15.0,4.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/13971/manteca-corporal-murumuru-deliplus-tarro
19938,Lote corporal mujer Vainilla Sunset Deliplus,lote-corporal-vainilla-sunset-deliplus-contiene-fragancia-mist-250ml-leche-corporal-glitter-100ml,20,Cuidado facial y corporal,6.0,6.0,ud,21.000,,True,https://tienda.mercadona.es/product/19938/lote-corporal-vainilla-sunset-deliplus-contiene-fragancia-mist-250ml-leche-corporal-glitter-100ml
16374,Lote corporal mujer Pistacho Cream Deliplus,lote-corporal-mujer-pistacho-cream-deliplus-contiene-fragancia-mist-250ml-leche-corporal-glitter-100ml,20,Cuidado facial y corporal,6.0,6.0,ud,21.000,,True,https://tienda.mercadona.es/product/16374/lote-corporal-mujer-pistacho-cream-deliplus-contiene-fragancia-mist-250ml-leche-corporal-glitter-100ml
23013,Gel de afeitar Sensitive Deliplus,gel-afeitar-sensitive-deliplus-bote,20,Cuidado facial y corporal,8.75,1.75,l,21.000,Bote,True,https://tienda.mercadona.es/product/23013/gel-afeitar-sensitive-deliplus-bote
23277,Gel de afeitar Sensitive Deliplus,gel-afeitar-sensitive-deliplus-bote,20,Cuidado facial y corporal,18.0,1.35,l,21.000,Bote,True,https://tienda.mercadona.es/product/23277/gel-afeitar-sensitive-deliplus-bote
52770,Espuma de afeitar Sensitive Deliplus manteca de cacao,espuma-afeitar-sensitive-deliplus-manteca-cacao-bote,20,Cuidado facial y corporal,4.5,1.35,l,21.000,Bote,True,https://tienda.mercadona.es/product/52770/espuma-afeitar-sensitive-deliplus-manteca-cacao-bote
35611,Gel de afeitar piel sensible Gillette con aloe vera,gel-afeitar-piel-sensible-gillette-con-aloe-vera-bote,20,Cuidado facial y corporal,13.0,2.6,l,21.000,Bote,True,https://tienda.mercadona.es/product/35611/gel-afeitar-piel-sensible-gillette-con-aloe-vera-bote
35610,Espuma de afeitar piel sensible Gillette con aloe vera,espuma-afeitar-piel-sensible-gillette-con-aloe-vera-bote,20,Cuidado facial y corporal,8.6,2.15,l,21.000,Bote,True,https://tienda.mercadona.es/product/35610/espuma-afeitar-piel-sensible-gillette-con-aloe-vera-bote
22084,Recambios maquinilla de afeitar Deliplus Precision System 3 hojas,recambios-maquinilla-afeitar-deliplus-precision-system-3-hojas-caja,20,Cuidado facial y corporal,0.88,3.5,ud,21.000,Caja,True,https://tienda.mercadona.es/product/22084/recambios-maquinilla-afeitar-deliplus-precision-system-3-hojas-caja
13805,Recambios maquinilla de afeitar Deliplus Precision System 6 hojas,recambios-maquinilla-afeitar-deliplus-precision-system-6-hojas-caja,20,Cuidado facial y corporal,1.38,5.5,ud,21.000,Caja,True,https://tienda.mercadona.es/product/13805/recambios-maquinilla-afeitar-deliplus-precision-system-6-hojas-caja
52646,Recambios maquinilla de afeitar Gillette Fusion Sport 5 hojas,recambios-maquinilla-afeitar-gillette-fusion-sport-5-hojas-caja,20,Cuidado facial y corporal,3.18,12.7,ud,21.000,Caja,True,https://tienda.mercadona.es/product/52646/recambios-maquinilla-afeitar-gillette-fusion-sport-5-hojas-caja
52648,Recambios maquinilla de afeitar Gillette Mach Sport 3 hojas,recambios-maquinilla-afeitar-gillette-mach-sport-3-hojas-caja,20,Cuidado facial y corporal,2.24,8.95,ud,21.000,Caja,True,https://tienda.mercadona.es/product/52648/recambios-maquinilla-afeitar-gillette-mach-sport-3-hojas-caja
8901,Recambios maquinilla de afeitar Deliplus Flection System 6 hojas,recambios-maquinilla-afeitar-deliplus-flection-system-6-hojas-caja,20,Cuidado facial y corporal,1.75,7.0,ud,21.000,Caja,True,https://tienda.mercadona.es/product/8901/recambios-maquinilla-afeitar-deliplus-flection-system-6-hojas-caja
73850,Bálsamo after shave Sensitive Nivea Men 0% alcohol,balsamo-after-shave-sensitive-nivea-men-0-alcohol-frasco,20,Cuidado facial y corporal,58.5,5.85,l,21.000,Frasco,True,https://tienda.mercadona.es/product/73850/balsamo-after-shave-sensitive-nivea-men-0-alcohol-frasco
35798,Bálsamo after shave Sensitive Deliplus con aloe vera y 0% alcohol,balsamo-after-shave-sensitive-deliplus-0-alcohol-antiedad-bote,20,Cuidado facial y corporal,16.0,1.6,l,21.000,Bote,True,https://tienda.mercadona.es/product/35798/balsamo-after-shave-sensitive-deliplus-0-alcohol-antiedad-bote
60836,Lote corporal hombre Axe Dark Temptation,lote-corporal-hombre-axe-dark-temptation-contiene-desodorante-body-spray-150-ml-gel-ducha-250-ml-after-shave-100-ml-mini-desodorante-body-spray-35-ml-neceser,20,Cuidado facial y corporal,12.0,12.0,ud,21.000,,True,https://tienda.mercadona.es/product/60836/lote-corporal-hombre-axe-dark-temptation-contiene-desodorante-body-spray-150-ml-gel-ducha-250-ml-after-shave-100-ml-mini-desodorante-body-spray-35-ml-neceser
60658,Loción after shave Fresh Deliplus con alcohol,locion-after-shave-fresh-deliplus-con-alcohol-bote,20,Cuidado facial y corporal,11.33,1.7,l,21.000,Bote,True,https://tienda.mercadona.es/product/60658/locion-after-shave-fresh-deliplus-con-alcohol-bote
9915,Lote corporal Nivea Men,lote-corporal-nivea-men-contiene-balsamo-after-shave-100-ml-desodorante-roll-on-50-ml-gel-ducha-250-ml-crema-150-ml-neceser,20,Cuidado facial y corporal,12.0,12.0,ud,21.000,,True,https://tienda.mercadona.es/product/9915/lote-corporal-nivea-men-contiene-balsamo-after-shave-100-ml-desodorante-roll-on-50-ml-gel-ducha-250-ml-crema-150-ml-neceser
73984,"Crema cara, cuerpo y manos Nivea Men",crema-cara-cuerpo-manos-nivea-men-lata,20,Cuidado facial y corporal,33.0,4.95,l,21.000,Lata,True,https://tienda.mercadona.es/product/73984/crema-cara-cuerpo-manos-nivea-men-lata
74817,Cuidado hidratante Hydra energetic L'Oréal men expert anti-fatiga 24h,cuidado-hidratante-hydra-energetic-loreal-men-expert-anti-fatiga-24h-bote,20,Cuidado facial y corporal,139.0,6.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/74817/cuidado-hidratante-hydra-energetic-loreal-men-expert-anti-fatiga-24h-bote
73443,Maquinillas de afeitar desechables Deliplus Fix 2 hojas,maquinillas-afeitar-desechables-deliplus-fix-2-hojas-paquete,20,Cuidado facial y corporal,0.11,1.1,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/73443/maquinillas-afeitar-desechables-deliplus-fix-2-hojas-paquete
73006,Maquinillas de afeitar desechables Gillette Blue Plus 2 hojas,maquinillas-afeitar-desechables-gillette-blue-plus-2-hojas-paquete,20,Cuidado facial y corporal,0.57,3.4,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/73006/maquinillas-afeitar-desechables-gillette-blue-plus-2-hojas-paquete
73445,Maquinillas de afeitar desechables Deliplus Active 3 hojas,maquinillas-afeitar-desechables-deliplus-active-3-hojas-paquete,20,Cuidado facial y corporal,0.49,1.95,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/73445/maquinillas-afeitar-desechables-deliplus-active-3-hojas-paquete
73002,Maquinillas de afeitar desechables Gillette Sensor Comfort 3 hojas,maquinillas-afeitar-desechables-gillette-sensor-comfort-3-hojas-paquete,20,Cuidado facial y corporal,1.15,5.75,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/73002/maquinillas-afeitar-desechables-gillette-sensor-comfort-3-hojas-paquete
46857,Crema facial gel revitalizante e hidratante Deliplus Men Care Vital,gel-crema-facial-revitalizante-hidratante-deliplus-men-care-vital-tipo-piel-bote,20,Cuidado facial y corporal,100.0,5.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/46857/gel-crema-facial-revitalizante-hidratante-deliplus-men-care-vital-tipo-piel-bote
46866,Contorno de ojos Men Care Regen Skin Deliplus,contorno-ojos-men-care-regen-skin-deliplus-tipo-piel-tubo,20,Cuidado facial y corporal,333.33,5.0,l,21.000,Tubo,True,https://tienda.mercadona.es/product/46866/contorno-ojos-men-care-regen-skin-deliplus-tipo-piel-tubo
73045,Maquinillas de afeitar desechables Gillette Blue Plus 2 hojas,maquinillas-afeitar-desechables-gillette-blue-plus-2-hojas-paquete,20,Cuidado facial y corporal,0.35,6.9,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/73045/maquinillas-afeitar-desechables-gillette-blue-plus-2-hojas-paquete
22083,Maquinilla de afeitar recargable Deliplus Precision System 3 hojas,maquinilla-afeitar-recargable-deliplus-precision-system-3-hojas-caja,20,Cuidado facial y corporal,3.0,3.0,ud,21.000,Caja,True,https://tienda.mercadona.es/product/22083/maquinilla-afeitar-recargable-deliplus-precision-system-3-hojas-caja
35342,Maquinillas de afeitar desechables Deliplus Active 2 hojas,maquinillas-afeitar-desechables-deliplus-active-2-hojas-paquete,20,Cuidado facial y corporal,0.14,1.4,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/35342/maquinillas-afeitar-desechables-deliplus-active-2-hojas-paquete
13804,Maquinilla de afeitar recargable Deliplus Precision System 6 hojas,maquinilla-afeitar-recargable-deliplus-precision-system-6-hojas-caja,20,Cuidado facial y corporal,5.0,5.0,ud,21.000,Caja,True,https://tienda.mercadona.es/product/13804/maquinilla-afeitar-recargable-deliplus-precision-system-6-hojas-caja
52645,Maquinilla de afeitar recargable Gillette Fusion Sport 5 hojas,maquinilla-afeitar-recargable-gillette-fusion-sport-5-hojas-caja,20,Cuidado facial y corporal,8.6,8.6,ud,21.000,Caja,True,https://tienda.mercadona.es/product/52645/maquinilla-afeitar-recargable-gillette-fusion-sport-5-hojas-caja
52647,Maquinilla de afeitar recargable Gillette Mach Sport 3 hojas,maquinilla-afeitar-recargable-gillette-mach-sport-3-hojas-incluye-tres-recambios-caja,20,Cuidado facial y corporal,8.95,8.95,ud,21.000,Caja,True,https://tienda.mercadona.es/product/52647/maquinilla-afeitar-recargable-gillette-mach-sport-3-hojas-incluye-tres-recambios-caja
67832,Lote Precision System 6 hojas Deliplus,lote-precision-system-6-hojas-deliplus-contiene-maquinilla-12-recambios-caja,20,Cuidado facial y corporal,13.5,13.5,ud,21.000,Caja,True,https://tienda.mercadona.es/product/67832/lote-precision-system-6-hojas-deliplus-contiene-maquinilla-12-recambios-caja
8900,Maquinilla de afeitar recargable Deliplus Flection System 6 hojas,maquinilla-afeitar-recargable-deliplus-flection-system-6-hojas-caja,20,Cuidado facial y corporal,6.0,6.0,ud,21.000,Caja,True,https://tienda.mercadona.es/product/8900/maquinilla-afeitar-recargable-deliplus-flection-system-6-hojas-caja
35420,Acondicionador Suavidad y Brillo Deliplus todo tipo de cabello,acondicionador-suavidad-brillo-deliplus-tipo-cabello-con-queratina-botella,21,Cuidado del cabello,1.75,1.75,l,21.000,Botella,True,https://tienda.mercadona.es/product/35420/acondicionador-suavidad-brillo-deliplus-tipo-cabello-con-queratina-botella
44363,Acondicionador Repair & Nutrition Deliplus cabello seco y dañado,acondicionador-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-bote,21,Cuidado del cabello,4.67,1.4,l,21.000,Bote,True,https://tienda.mercadona.es/product/44363/acondicionador-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-bote
9970,Acondicionador instantáneo Kids Deliplus,acondicionador-instantaneo-kids-deliplus-bote,21,Cuidado del cabello,6.8,1.7,l,21.000,Bote,True,https://tienda.mercadona.es/product/9970/acondicionador-instantaneo-kids-deliplus-bote
44326,Acondicionador instantáneo Repair & Nutrition Deliplus cabello seco y dañado,acondicionador-instantaneo-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-con-pistola-botella,21,Cuidado del cabello,7.5,3.0,l,21.000,Botella,True,https://tienda.mercadona.es/product/44326/acondicionador-instantaneo-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-con-pistola-botella
35615,Acondicionador Repara & Protege Pantene,acondicionador-repara-protege-pantene-cabello-debil-danado-bote,21,Cuidado del cabello,16.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/35615/acondicionador-repara-protege-pantene-cabello-debil-danado-bote
75532,Acondicionador Protector Color Vive Elvive cabello teñido o con mechas,acondicionador-protector-color-vive-elvive-cabello-tenido-con-mechas-bote,21,Cuidado del cabello,13.6,3.4,l,21.000,Bote,True,https://tienda.mercadona.es/product/75532/acondicionador-protector-color-vive-elvive-cabello-tenido-con-mechas-bote
52933,Acondicionador instantáneo Hydra hyaluronic Deliplus cabello de normal a seco,acondicionador-instantaneo-hydra-hyaluronic-deliplus-cabello-normal-seco-con-acido-hialuronico-niacinamida-provitamina-b5-bote,21,Cuidado del cabello,8.0,2.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/52933/acondicionador-instantaneo-hydra-hyaluronic-deliplus-cabello-normal-seco-con-acido-hialuronico-niacinamida-provitamina-b5-bote
7943,Acondicionador Liso Keratina TRESemmé cabello encrespado o dañado,acondicionador-liso-keratina-tresemme-cabello-encrespado-danado-con-keratina-hidrolizada-aminoacidos-bote,21,Cuidado del cabello,8.43,2.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/7943/acondicionador-liso-keratina-tresemme-cabello-encrespado-danado-con-keratina-hidrolizada-aminoacidos-bote
35614,Ampollas tratamiento intensivo Repara & Protege Pantene cabello dañado,ampollas-tratamiento-intensivo-repara-protege-pantene-cabello-danado-caja,21,Cuidado del cabello,1.45,4.35,l,21.000,Caja,True,https://tienda.mercadona.es/product/35614/ampollas-tratamiento-intensivo-repara-protege-pantene-cabello-danado-caja
44284,Hidrocrema Liss Frizz Control Deliplus cabello rebelde,hidrocrema-liss-frizz-control-deliplus-cabello-rebelde-con-vitamina-queratina-proteccion-termica-230oc-bote,21,Cuidado del cabello,13.75,2.75,l,21.000,Bote,True,https://tienda.mercadona.es/product/44284/hidrocrema-liss-frizz-control-deliplus-cabello-rebelde-con-vitamina-queratina-proteccion-termica-230oc-bote
44289,Sérum Be Radiant 10 en 1 Deliplus cabello apagado,serum-be-radiant-10-1-deliplus-cabello-apagado-con-aceite-camelia-bote,21,Cuidado del cabello,40.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/44289/serum-be-radiant-10-1-deliplus-cabello-apagado-con-aceite-camelia-bote
46569,Mascarilla Repair & Nutrition Deliplus cabello seco y dañado,mascarilla-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-tarro,21,Cuidado del cabello,6.25,2.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/46569/mascarilla-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-tarro
44338,Mascarilla Argan Oil Deliplus cabello seco y dañado,mascarilla-argan-oil-deliplus-cabello-seco-danado-tarro,21,Cuidado del cabello,6.25,2.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/44338/mascarilla-argan-oil-deliplus-cabello-seco-danado-tarro
44283,Mascarilla Liss Frizz Control Deliplus cabello rebelde,mascarilla-liss-frizz-control-deliplus-cabello-rebelde-con-vitamina-queratina-tarro,21,Cuidado del cabello,6.25,2.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/44283/mascarilla-liss-frizz-control-deliplus-cabello-rebelde-con-vitamina-queratina-tarro
22630,Mascarilla Curl Perfect Deliplus cabello rizado,mascarilla-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-tarro,21,Cuidado del cabello,6.25,2.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/22630/mascarilla-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-tarro
67796,Sérum Plex Repair Deliplus cabello muy dañado,serum-plex-repair-deliplus-cabello-muy-danado-con-aceite-argan-jojoba-karite-bote,21,Cuidado del cabello,40.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/67796/serum-plex-repair-deliplus-cabello-muy-danado-con-aceite-argan-jojoba-karite-bote
22632,Sérum oil Curl Perfect Deliplus cabello rizado,serum-oil-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-bote,21,Cuidado del cabello,40.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/22632/serum-oil-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-bote
35613,Mascarilla Repara & Protege Pantene cabello dañado y seco,mascarilla-repara-protege-pantene-cabello-danado-seco-tarro,21,Cuidado del cabello,14.25,2.85,l,21.000,Tarro,True,https://tienda.mercadona.es/product/35613/mascarilla-repara-protege-pantene-cabello-danado-seco-tarro
44216,Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado,mascarilla-sin-aclarado-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-bote,21,Cuidado del cabello,25.33,3.8,l,21.000,Bote,True,https://tienda.mercadona.es/product/44216/mascarilla-sin-aclarado-repair-nutrition-deliplus-cabello-seco-danado-con-8-agentes-reparadores-bote
23195,Mascarilla Natural Deliplus todo tipo de cabello,mascarilla-natural-deliplus-tipo-cabello-con-aceite-abisinia-aceites-esenciales-salvia-cedro-97-origen-natural-tarro,21,Cuidado del cabello,6.25,2.5,l,21.000,Tarro,True,https://tienda.mercadona.es/product/23195/mascarilla-natural-deliplus-tipo-cabello-con-aceite-abisinia-aceites-esenciales-salvia-cedro-97-origen-natural-tarro
44218,Mascarilla sin aclarado Argan Oil Deliplus cabello seco y dañado,mascarilla-sin-aclarado-argan-oil-deliplus-cabello-seco-danado-bote,21,Cuidado del cabello,25.33,3.8,l,21.000,Bote,True,https://tienda.mercadona.es/product/44218/mascarilla-sin-aclarado-argan-oil-deliplus-cabello-seco-danado-bote
44365,"Mascarilla Silver Blond Deliplus cabello rubio, decolorado y grises,",mascarilla-silver-deliplus-cabello-blanco-platino-con-extracto-magnolia-reduce-tonos-amarillentos-bote,21,Cuidado del cabello,19.75,3.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/44365/mascarilla-silver-deliplus-cabello-blanco-platino-con-extracto-magnolia-reduce-tonos-amarillentos-bote
60532,Tratamiento Anti Frizz Deliplus todo tipo de cabello,tratamiento-anti-frizz-deliplus-tipo-cabello-control-encrespamiento-spray,21,Cuidado del cabello,23.0,4.6,l,21.000,Spray,True,https://tienda.mercadona.es/product/60532/tratamiento-anti-frizz-deliplus-tipo-cabello-control-encrespamiento-spray
8896,Sérum Liss Frizz Control Deliplus iluminador,serum-liss-frizz-control-deliplus-iluminador-con-proteccion-termica-bote,21,Cuidado del cabello,40.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/8896/serum-liss-frizz-control-deliplus-iluminador-con-proteccion-termica-bote
11586,Sérum Anticaída Fortificante Deliplus,serum-anticaida-fortificante-deliplus-con-ginseng-biotina-cafeina-bote,21,Cuidado del cabello,60.0,6.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/11586/serum-anticaida-fortificante-deliplus-con-ginseng-biotina-cafeina-bote
75538,Mascarilla Protectora Color Vive Elvive cabello teñido o con mechas,mascarilla-protectora-color-vive-elvive-cabello-tenido-con-mechas-tarro,21,Cuidado del cabello,14.19,4.4,l,21.000,Tarro,True,https://tienda.mercadona.es/product/75538/mascarilla-protectora-color-vive-elvive-cabello-tenido-con-mechas-tarro
67795,Mascarilla Plex Repair Deliplus cabello muy dañado,mascarilla-plex-repair-deliplus-cabello-muy-danado-con-aceite-argan-jojoba-karite-bote,21,Cuidado del cabello,11.0,2.2,l,21.000,Bote,True,https://tienda.mercadona.es/product/67795/mascarilla-plex-repair-deliplus-cabello-muy-danado-con-aceite-argan-jojoba-karite-bote
22631,Mascarilla sin aclarado Curl Perfect Deliplus cabello rizado,mascarilla-sin-aclarado-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-bote,21,Cuidado del cabello,20.0,4.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/22631/mascarilla-sin-aclarado-curl-perfect-deliplus-cabello-rizado-apto-metodo-curly-bote
52932,Mascarilla Hydra hyaluronic Deliplus cabello de normal a seco,mascarilla-hydra-hyaluronic-deliplus-cabello-normal-seco-con-acido-hialuronico-niacinamida-provitamina-b5-bote,21,Cuidado del cabello,11.0,2.2,l,21.000,Bote,True,https://tienda.mercadona.es/product/52932/mascarilla-hydra-hyaluronic-deliplus-cabello-normal-seco-con-acido-hialuronico-niacinamida-provitamina-b5-bote
67701,"Mascarilla Ultra Platinum Deliplus cabello gris, rubio y decolorado",mascarilla-ultra-platinum-deliplus-cabello-gris-rubio-decolorado-con-carbon-activo-bambu-reduce-tonos-amarillentos-bote,21,Cuidado del cabello,19.75,3.95,l,21.000,Bote,True,https://tienda.mercadona.es/product/67701/mascarilla-ultra-platinum-deliplus-cabello-gris-rubio-decolorado-con-carbon-activo-bambu-reduce-tonos-amarillentos-bote
